gene_name	cluster_id
l(2)k09913	79
CG6723	79
MtnA	79
CG3376	79
RpLP1	79
RpL35A	79
kibra	79
GstE3	79
Got2	79
nuf	79
RpS8	79
E23	79
CG17508	79
Rab9	79
RpL37A	79
CG6465	79
CG13255	79
CG8312	79
crq	79
spab	79
CG9689	79
GstS1	79
Baldspot	79
RpS13	79
Lk6	79
Esyt2	79
CG31751	79
Cyp6a17	79
Eip71CD	79
Fkbp14	79
Ndae1	79
VhaM9.7-b	79
whd	79
RpL10Ab	79
mnd	79
Lamp1	79
CG11790	79
CG10365	79
apolpp	79
RpL27	79
RpL11	79
Ace	79
RpS16	79
mav	79
UGP	79
RpL34b	79
Chd64	79
CG5273	79
RpS10b	79
CG5382	79
AnxB10	79
Scp2	79
Pvr	79
tsr	79
Desat1	79
CG14762	79
CG17556	79
CG11007	79
Sirup	79
CG10960	79
kay	79
wun	79
Arf51F	79
CG5793	79
RpS19a	79
Thiolase	79
Pect	79
fok	79
Ac76E	79
Cyp12b2	79
CG33054	79
Sec61alpha	79
CG7029	79
Sap-r	79
RpL17	79
CG12012	79
aralar1	79
colt	79
CG8128	79
CG12355	79
spi	79
Atf3	79
Cyt-b5	79
CG32521	79
CG6950	79
CG7149	79
Invadolysin	79
Cp1	79
Pax	79
RpL34a	79
slmo	79
tud	79
Xbp1	79
CG14687	80
Poxn	80
Mcm5	80
CG14989	80
Nep1	80
CG42817	80
jdp	80
Dh31	80
Tomosyn	80
Gad1	80
Rdl	80
D	80
grn	80
HLH3B	80
Dat	80
Lim1	80
Dr	80
Gprk2	80
CG14354	80
CG6006	80
Fas2	80
Sox21b	80
CG18208	80
Tbh	80
caup	80
mub	80
Oamb	80
amon	80
Nhe2	80
Drl-2	80
sv	80
CG7646	80
ara	80
Pde6	80
CG32392	80
Sap47	80
Pka-C3	80
Rgk1	80
LpR1	80
CG4297	80
cv-c	80
Mmp2	80
CG30419	80
SoxN	80
nvy	80
CG18598	80
btsz	80
Bsg	80
CG10947	80
Sytbeta	80
Appl	80
CR32111	80
CG33116	80
tinc	80
5-HT7	80
CG32225	80
Pka-R2	80
Dh44-R2	80
CG32700	80
CG32091	80
CG42700	80
Ac76E	80
Rgk3	80
grp	80
DIP-iota	80
dysc	80
CG11191	80
ktub	80
Ccn	80
CG32052	80
CG7272	80
Eip93F	80
Pcd	80
GlcAT-P	80
CG10508	80
nAChRalpha7	80
CG43324	80
CG6983	80
CG9932	80
ush	80
CG33169	80
CG34219	80
CG43740	80
unc-13-4A	80
mspo	80
VGAT	80
GABA-B-R3	80
CG9801	80
pros	80
CG32432	80
Trpm	80
glob1	80
CG43759	80
CR44366	80
Glo1	80
stai	80
Ssadh	80
bru3	80
ome	80
crb	80
Gdh	80
Flo1	80
CG11221	80
CG42392	80
Pka-C1	80
CG43778	80
5-HT2A	80
sgll	80
Argk	80
CG17778	80
phyl	80
pdm3	80
CG34155	80
CG8839	80
CG11077	80
sdt	80
Gabat	80
Ppcs	80
Eaat2	80
Ndae1	80
alph	80
CG44247	80
CG6282	80
CG13364	80
CG14298	80
CG9646	80
SPoCk	80
Pde9	80
Idgf5	80
bsk	80
fz2	80
C3G	80
Rbp6	80
CG31808	80
CR43334	80
cno	80
B52	80
Dhpr	80
plx	80
CG1572	80
CG6329	80
CG16711	80
tsr	80
FK506-bp2	80
sfl	80
Gbeta13F	80
eEF5	80
eIF3b	80
Phm	80
CG8331	80
CG5728	80
Lmpt	80
eEF1alpha2	80
Smox	80
CG34357	80
LpR2	80
ND-75	80
Psa	80
ICA69	80
Tsp5D	80
Rab26	80
CG6180	80
blw	80
RhoGEF3	80
mirr	80
CG11752	80
CG13248	80
Gs1l	80
slo	80
CG13220	80
CtBP	80
CG32137	80
Dic1	80
CG31140	80
BI-1	80
Act5C	80
porin	80
Atet	80
CG12163	80
Arpc1	80
7B2	80
s-cup	80
qm	80
CG15431	80
Pep	80
Ca-beta	80
X11Lbeta	80
Rgl	80
Tsp42Ej	80
Rab3	80
Pp2A-29B	80
CG42795	80
Oda	80
Dh31-R	80
Ac78C	80
prt	80
Idh3b	80
CG9267	80
CG2991	80
CG12194	80
Hs6st	80
CG9391	80
Prx3	80
vig	80
CG32066	80
CG4660	80
trio	80
Rh7	80
tapas	80
CG9231	80
bun	80
Naa20A	80
Drat	80
PICK1	80
Ric	80
gprs	80
CG15456	80
Pkc98E	80
wrd	80
Arp1	80
CG15312	80
cora	80
CG13921	80
l(2)37Cc	80
CG34370	80
CG6013	80
Torsin	80
CG5214	80
rad	80
P5CDh1	80
Mob2	80
Hsc70-4	80
Tsp97E	80
CG9947	80
Hydr2	80
eEF1beta	80
Mdh2	80
Cka	80
Irp-1A	80
CG14408	80
Cdk5alpha	80
CG5641	80
CG34351	80
CG1402	80
Cals	80
CG44837	80
CG30423	80
CG8910	80
CG30053	80
CG13551	80
Cdc37	80
Ubi-p63E	80
Dlic	80
Rab11	80
CG42613	80
lig	80
sxc	80
CG11357	80
Hexo1	80
Pdfr	80
CG10137	80
Hsp70Bc	80
TBPH	80
CG5516	80
Dg	80
CG9813	80
CG5934	80
Pdk	80
CG4658	80
bma	80
Phb2	80
CG17364	80
FASN1	80
CG42394	80
CG42337	80
CG13920	80
CanB	80
Cisd2	80
CG31475	80
SNF4Agamma	80
CG8245	80
eIF3e	80
CG5010	80
gish	80
Hsc70-5	80
Sirup	80
CG6364	80
RpS3A	80
mam	80
cdc14	80
COX6B	80
Rab5	80
I-2	80
PHGPx	80
Galphas	80
rictor	80
CG5045	80
UQCR-C2	80
CG3530	80
CG32278	80
Hsp68	80
chn	80
Sptr	80
CG15772	80
mAChR-A	80
CG6330	80
DnaJ-1	80
CG43143	80
tow	80
CG5191	80
Moe	80
CG13375	80
Pdi	80
CG33181	80
CG13293	80
NaPi-III	80
PMCA	80
cac	80
ATPsyndelta	80
ND-AGGG	80
nkd	80
CG3104	80
CG42492	80
pod1	80
Hsp27	80
Dyb	80
Pat1	80
scrib	80
Syt4	80
ATPsynbeta	80
CG40045	80
Gp93	80
CG17360	80
Nacalpha	80
UQCR-6.4	80
CG11317	80
vib	80
COX8	80
Dmtn	80
Mical	80
Sod1	80
l(1)G0255	80
Hsp70Aa	80
CG4238	80
Rbp1-like	80
Adar	80
His2B:CG33868	80
Mp	80
alphagamma-element:CR32865	80
Mapmodulin	80
CG7985	80
Spase22-23	80
Ady43A	80
COX5B	80
CG44242	80
CG5890	80
Hsp83	80
lolal	80
Syngr	80
Hsp26	80
RpL41	80
RpS14b	80
CG7378	80
Chchd3	80
TyrRS	80
Cyt-c-p	80
CG42260	80
ATPsynB	80
spir	80
AP-2mu	80
Elk	80
CG13284	81
CG5065	81
glob1	81
Baldspot	81
CG31522	81
Cpr49Ae	81
CG1213	81
Cpr67B	81
CG31523	81
alpha-Est7	81
CG34330	81
eEF5	81
emp	81
CG34215	81
CG32444	81
CG42329	81
CG15021	81
Cpr51A	81
CG15213	81
CG31810	81
CG4753	81
spidey	81
Cyp9b2	81
CG13618	81
GV1	81
eEF1alpha1	81
wat	81
Tsp29Fb	81
CG30151	81
EbpIII	81
GstT4	81
CG33970	81
CG17549	81
Cyp6g1	81
CG8306	81
CG17919	81
GstE9	81
CG6746	81
Idgf6	81
Mipp1	81
Gbs-70E	81
AcCoAS	81
CG33178	81
CG32694	81
CG9990	81
Cyp6d5	81
RpS23	81
CG11841	81
Tsp42Ei	81
CG4115	81
Jon65Aiii	81
Gp150	81
CG9815	81
CG3902	81
Snmp2	81
RpL13A	81
LysD	81
shf	81
CG11200	81
drd	81
RpS13	81
CG5867	81
CG1299	81
Tg	81
CG3164	81
Cyp4e2	81
CG42486	81
aru	81
CG43394	81
CG7768	81
Spn27A	81
CG5958	81
yip7	81
RpL19	81
CG15083	81
FASN1	81
CG4822	81
RpL10Ab	81
Npc2b	81
CG15515	81
CG18067	81
obst-E	81
RpLP1	81
RpL27A	81
fus	81
eEF1beta	81
CG13101	81
CG12746	81
CG6749	81
CG6426	81
Buffy	81
Cys	81
RpS5a	81
Sc2	81
Taldo	81
Jon65Aiv	81
CG6543	81
RpLP2	81
Thor	81
GstE12	81
CG8180	81
fabp	81
CG3097	81
GNBP2	81
CG17121	81
CG34120	81
jbug	81
RpL11	81
CG31313	81
Zw	81
Vdup1	81
RpL17	81
CG9631	81
RpS16	81
CG2767	81
RpS7	81
hui	81
RpL36A	81
yellow-h	81
Idh	81
Gasp	81
RpL30	81
CG9649	81
Aldh	81
CG3301	81
RpS20	81
CG11275	81
Tsp42Eg	81
CG15202	81
CG1572	81
CG9336	81
Tsp42Ea	81
CG4928	81
RpS27A	81
RpL28	81
CG15661	81
CR42765	81
nahoda	81
RpL35A	81
CG8036	81
Jabba	81
grnd	81
eEF1gamma	81
RpL37A	81
CG40198	81
RpL27	81
yellow-c	81
CG30460	81
CG7724	81
Tep4	81
CG10550	81
hebe	81
ACC	81
CG30197	81
RpS19a	81
CG14830	81
Ugt86Da	81
Egfr	81
CG12581	81
nrv1	81
CG2604	81
CG42821	81
RpL32	81
CG6836	81
pio	81
CG9743	81
dsb	81
lft	81
Hsc70-4	81
RpL26	81
GstO3	81
CG8586	81
GstE6	81
AdSS	81
modSP	81
CG5167	81
AnxB9	81
Dbi	81
CG4267	81
Cyt-b5	81
CG8740	81
Spn77Ba	81
RpS3	81
Cyp6a14	81
eEF2	81
laza	81
Vha68-2	81
QC	81
Cyp6a17	81
Lsd-1	81
CG11686	81
RpS10b	81
Cyp6v1	81
AOX3	81
CG15098	81
CG7966	81
Ccm3	81
RpL12	81
RpL23	81
RpL4	81
CG5390	81
CtsB1	81
GILT1	81
CG13024	81
RpLP0	81
RpS11	81
Reg-2	81
CG11151	81
Best2	81
CG34417	81
CG10737	81
RpL6	81
RpL39	81
bgm	81
Idgf2	81
grh	81
CG12814	81
CG9691	81
CG6178	81
Jheh2	81
Pgd	81
knrl	81
Dr	81
vir-1	81
mt:ND3	81
Cat	81
Fmo-2	81
CG6770	81
Idgf4	81
CG5346	81
CG8399	81
ADPS	81
RpS21	81
Jheh1	81
CG6398	81
ovo	81
Lip4	81
CG34325	81
atilla	81
Ugt36Bc	81
CG17322	81
ex	81
CG1146	81
Reg-5	81
RpL34b	81
Gk2	81
Rack1	81
Tis11	81
RpS17	81
CR44347	81
Phk-3	81
CG10932	81
CG30159	81
Tsp42Ee	81
Tsp42El	81
RpL3	81
awd	81
Rpi	81
CG6028	81
CG7834	81
RpL18	81
olf186-M	81
Hnf4	81
Cyp9f2	81
RpS9	81
RpL41	81
CR44544	81
RhoL	81
bou	81
MSBP	81
nec	81
baz	81
CR45185	81
CG17224	81
RpL7A	81
Syb	81
Thiolase	81
Ctr1B	81
CG7530	81
MFS3	81
PGRP-LC	81
Tspo	81
yip2	81
CG18507	81
CG34423	81
Snp	81
RpL31	81
RpS18	81
cl	81
wal	81
CG8547	81
CG31469	81
CG31548	81
CG10939	81
CG7497	81
RpS29	81
CG4598	81
CG17333	81
dpy	81
RpL23A	81
CG12512	81
RpL9	81
Nost	81
CR40469	81
CG14439	81
CG5254	81
CG1275	81
CG18622	81
CG7510	81
sta	81
Adi1	81
Mdh1	81
CG5381	81
RpS24	81
how	81
CG12262	81
mthl1	81
GstD9	81
CG1648	81
h	81
scu	81
CG33978	81
sgll	81
RpS15Aa	81
by	81
Vha100-2	81
Tctp	81
GNBP1	81
CG31997	81
Indy	81
pst	81
GstT3	81
Mtpalpha	81
Irk2	81
CG31673	81
cv-c	81
Spn43Ab	81
RpL35	81
GLaz	81
CG5577	81
CG5590	81
LamC	81
CG3655	81
CG5112	81
babos	81
Got1	81
coro	81
CG6287	81
PCB	81
Mlc-c	81
CG17032	81
pck	81
MRE16	81
Msr-110	81
GstE7	81
CG42445	81
shot	81
CG5004	81
CG4302	81
gbb	81
Fdh	81
Pex14	81
pyd3	81
Lmpt	81
Rho1	81
CG9628	81
CG30499	81
fbp	81
Shmt2	81
Msp300	81
CG5191	81
ScpX	81
GstE1	81
Etf-QO	81
Mal-A5	81
Ugt35a	81
CAP	81
Rbm13	81
CG30069	81
Lsd-2	81
Irc	81
Mfe2	81
sog	81
Crag	81
for	81
GstE3	81
l(3)72Dp	81
CG8312	81
CG3609	81
CG10383	81
mino	81
Sptr	81
CG15201	81
cnc	81
LSm7	81
CG10467	81
CG42394	81
CG9577	81
Sar1	81
RpS14b	81
RpS2	81
SelG	81
Pex11	81
CG12290	81
IP3K2	81
CG7920	81
fkh	81
CG9331	81
CG31937	81
cact	81
CG16985	81
Gmap	81
RpL29	81
pyr	81
RpL34a	81
Tom7	81
RpL22	81
Sod1	81
CG5009	81
CG6084	81
kar	81
CG5532	81
CG3209	81
Xbp1	81
Cpr	81
P5cr	81
wun	81
CG10217	81
PHGPx	81
CG8331	81
CG32280	81
Prosbeta6	81
CG7970	81
Ubqn	81
kibra	81
Myo31DF	81
CG9784	81
vsg	81
Gip	81
CG10672	81
rngo	81
shn	81
CG11134	81
fbl	81
ORMDL	81
CG2064	81
Sucb	81
mt:srRNA	81
vari	81
CG12375	81
CG10863	81
Lac	81
Arc42	81
CG32407	81
DOR	81
CG7461	81
AspRS	81
CG44325	81
CG33056	81
CG8417	81
smal	81
Sec61alpha	81
Rel	81
CG16986	81
CG33941	81
CG13887	81
Sesn	81
CG17841	81
Kr-h2	81
eIF3i	81
shg	81
CG11601	81
RpS30	81
CG42239	81
L2HGDH	81
Fitm	81
CG10527	81
Synd	81
Dys	81
CG41520	81
CG9917	81
CG8860	81
CG14671	81
aay	81
CG33523	81
kraken	81
Nacalpha	81
Roc1a	81
Ubc7	81
CG8839	81
tsr	81
mgl	81
CG12384	81
CG42748	81
Uhg7	81
cry	81
Pvr	81
crb	81
Prosbeta2	81
26-29-p	81
CG6950	81
MAPk-Ak2	81
CG17721	81
CG9674	81
CG3714	81
CG8974	81
Moe	81
Mgstl	81
CG4953	81
CG17691	81
CG4038	81
CG13551	81
kay	81
eIF3d1	81
Sec23	81
Gapdh1	81
CG5455	81
CG6983	81
whd	81
Surf4	81
GIIIspla2	81
Karybeta3	81
Coprox	81
CCT1	81
FK506-bp2	81
Jafrac1	81
CR43334	81
CG11576	81
Got2	81
CG9536	81
Ctl2	81
Gk1	81
Uev1A	81
raw	81
GstO2	81
eIF3h	81
CG11444	81
Pex19	81
Prosbeta3	81
NLaz	81
Arv1	81
CG42336	81
CG32473	81
CG8814	81
CG7601	81
CG5482	81
CG9662	81
Bet1	81
Hmu	81
Nap1	81
mt:ND5	81
CG15201	82
Obp44a	82
wkd	82
CG34446	82
euc	82
lectin-46Cb	82
alrm	82
fabp	82
Irk3	82
NimB4	82
Tsf1	82
Obp18a	82
CG32032	82
CG34445	82
MtnA	82
CG3790	82
CG1092	82
Tsp42Ea	82
CG3746	82
CG7135	82
CG12730	82
MRE16	82
CG1648	82
CG30195	82
CG3168	82
CG32521	82
hoe1	82
CG10863	82
CG15449	82
CG9467	82
NimB5	82
HDAC6	82
CG30197	82
Baldspot	82
Gabat	82
Picot	82
CG10527	82
MFS9	82
AnxB9	82
Msr-110	82
Npc2a	82
CR43468	82
CG5758	82
CG7509	82
Irc	82
CG12926	82
bnb	82
CG10433	82
DAT	82
CG11426	82
CG2852	82
Pcyt2	82
e	82
CG7966	82
nrv2	82
fusl	82
CG31676	82
Idh	82
Gel	82
CG15098	82
CG15209	82
Sirup	82
CG42489	82
CG9691	82
Tsp42Ed	82
bdl	82
CG13795	82
apolpp	82
Csas	82
MESK2	82
CG13631	82
ced-6	82
Tsp42Ee	82
hng3	82
GstE2	82
CG10960	82
RpL37A	82
Treh	82
CR40469	82
Cyp9f2	82
CG31663	82
CAP	82
CG14615	82
CG6357	82
CR45131	82
zyd	82
SPARC	82
CG31690	82
CG11275	82
Gclm	82
RpS20	82
CG16743	82
CG14696	82
edl	82
Idgf3	82
Aldh	82
CDase	82
ana	82
GstE1	82
pAbp	82
GstE12	82
CG13698	82
CG1358	82
Cys	82
CG17508	82
Cyp4g15	82
Inx3	82
CG2310	82
nemy	82
CG18598	82
CG1146	82
Gs2	82
shf	82
CG9686	82
Tctp	82
Pdk	82
Wwox	82
nuf	82
Tsp5D	82
eEF1alpha1	82
GstD2	82
RpLP1	82
CG13562	82
CG5254	82
CG32368	82
CG42327	82
Jheh2	82
CG42394	82
RpS13	82
AdSS	82
GstE6	82
CG31248	82
CG30285	82
Ugt35b	82
Got1	82
CG3091	82
mgl	82
GILT2	82
CG13458	82
CR44998	82
Elal	82
CG31974	82
SLC22A	82
GstD9	82
scrib	82
vir-1	82
Mdh1	82
CR44137	82
CG9628	82
ogre	82
CalpB	82
Ugt86Dd	82
CG9689	82
Syb	82
N	82
CG14968	82
Irk1	82
Est-Q	82
Gat	82
CR45161	82
repo	82
Vha68-2	82
CG30069	82
CG12163	82
Hexo2	82
CG7834	82
Ssadh	82
rdhB	82
GstS1	82
Tspo	82
CRAT	82
CG7607	82
CG9394	82
RpS11	82
CG15890	82
Cyp12a4	82
RpL13A	82
RhoGAP18B	82
EbpIII	82
Galphai	82
RpS15	82
CG6115	82
CG32407	82
CG13707	82
CG5001	82
CG9629	82
RpS10b	82
pncr009:3L	82
CG31705	82
CG43693	82
hoe2	82
Sod3	82
CR45875	82
vvl	82
Atg3	82
myo	82
Lac	82
RpL17	82
ClC-a	82
Jheh1	82
RpL35	82
CG10178	82
GILT3	82
CG4302	82
CG42390	82
RpS26	82
Cyp28a5	82
Rac2	82
Arc1	82
eEF1beta	82
Akap200	82
CG14777	82
CG4822	82
Mtl	82
RpS5a	82
CG13124	82
CR45018	82
T48	82
CG34423	82
Cyp305a1	82
ssp7	82
Spn88Ea	82
opa	82
S	82
CG31999	82
Arf51F	82
Sodh-2	82
CG7888	82
CHKov2	82
pnt	82
RpL28	82
Nep4	82
wake	82
cib	82
AdoR	82
CG9220	82
Tis11	82
Desat1	82
CG43341	82
AANATL2	82
Oatp58Dc	82
Ect4	82
CG6723	82
RpS7	82
Lapsyn	82
CG4829	82
kay	82
CG2493	82
CG41520	82
Cyp6w1	82
Ssk	82
CG7920	82
Frl	82
Nap1	82
Cyt-b5	82
sky	82
CG6950	82
RpS21	82
CG1665	82
CG10479	82
Mms19	82
Mal-A5	82
gbb	82
CG31235	82
tsr	82
foxo	82
Fdh	82
Pkn	82
Ids	82
CG10361	82
Pgm	82
RpL18A	82
RpL30	82
Eno	82
CG17896	82
Spn27A	82
CG5888	82
RpLP0	82
CG5895	82
RpL39	82
Sp7	82
Xbp1	82
yip2	82
Hydr1	82
axo	82
CG12768	82
Cyp9c1	82
Cyp1	82
eEF1gamma	82
CG3887	82
teq	82
AnxB11	82
CG6770	82
GILT1	82
Sar1	82
Tsp42Ef	82
Usp12-46	82
NTPase	82
RpL23	82
GLaz	82
RpS16	82
Ctl2	82
Taldo	82
CG6543	82
scro	82
EloC	82
Gclc	82
scyl	82
Rpi	82
RpL27	82
h	82
CG17841	82
CG5793	82
LRP1	82
Adi1	82
CG9426	82
CG8417	82
Meltrin	82
Rab11	82
Rpt2	82
Sesn	82
RpL32	82
Arc42	82
CG3164	82
dlp	82
E23	82
RpS12	82
CG8312	82
Jheh3	82
CG3939	82
fok	82
RpL35A	82
LTV1	82
Tapdelta	82
Sod1	82
wal	82
Rho1	82
RpL10Ab	82
eEF5	82
Inos	82
Pdxk	82
CR17025	82
spi	82
glob1	82
mino	82
Act5C	82
CG8547	82
VhaM9.7-b	82
Cyp28d1	82
Dbi	82
CG15118	82
Moe	82
par-1	82
RpS18	82
GstE3	82
CG6465	82
ko	82
CG2082	82
omd	82
CG17271	82
CG11791	82
kibra	82
CG9471	82
cathD	82
CG16758	82
Catsup	82
spir	82
ine	82
CG12338	82
Snx1	82
PGRP-LA	82
bi	82
mld	82
RpL22	82
Idgf4	82
poly	82
CR42491	82
CG9953	82
CG31706	82
PSR	82
Pmm2	82
Hnf4	82
Cnx99A	82
mxt	82
bwa	82
yps	82
CG14141	82
Oatp74D	82
Shmt2	82
Rab9	82
cry	82
Amph	82
CG10311	82
CG9331	82
cnc	82
AnxB10	82
CG2004	82
Hmu	82
shot	82
CG10638	82
CG11753	82
Nph	82
Got2	82
spri	82
Flo1	82
MESR3	82
vsg	82
zfh2	82
Chmp1	82
CG6180	82
janA	82
CG30344	82
CG15535	82
l(3)mbn	83
CG8483	83
CG1368	83
Ets65A	83
CG14232	83
poe	83
Trs31	83
CG15456	83
CdsA	83
Bili	83
CG11317	83
SelD	83
CG32000	83
CG5045	83
CG34114	83
CG11454	83
pkaap	83
CG9391	83
sws	83
CG34402	84
Nep2	84
CG31760	84
Tk	84
Optix	84
Lim1	84
haf	84
Fas3	84
jeb	84
CG34155	84
Ets65A	84
Tdc2	84
Bx	84
CG32532	84
AstC-R2	84
Imp	84
bru3	84
Nep1	84
CG13579	84
pr	84
Dscam3	84
Eip93F	84
Pka-R1	84
Sox102F	84
CG12594	84
Ten-a	84
mAChR-B	84
CG42673	84
dnc	84
CG31221	84
CG12194	84
Dscam4	84
CG30419	84
Dop1R1	84
CG43373	84
Dop1R2	84
CG43759	84
CG6123	84
IA-2	84
CG42788	84
Ndae1	84
CG2269	84
CR43492	84
Pcd	84
fne	84
lov	84
Vkor	84
CG15236	84
spab	84
CG4629	84
out	84
Rbfox1	84
Ets96B	84
Rgk3	84
beat-Ic	84
Gyc88E	84
CG15772	84
CG9313	84
Rh7	84
7B2	84
zfh2	84
Plc21C	84
Calx	84
rst	84
Esyt2	84
beat-Ia	84
CNMaR	84
Appl	84
CG9650	84
Tina-1	84
CG12484	84
pnt	84
CG15894	84
dpr1	84
cert	84
Galphao	84
sdk	84
aop	84
kirre	84
Octbeta2R	84
CG1688	84
CG42541	84
drl	84
cpo	84
Sytbeta	84
GluRIB	84
Magi	84
eag	84
CG5890	84
CR44165	84
CG14762	84
Nlg4	84
5-HT2A	84
CG6282	84
LpR1	84
beat-Ib	84
jdp	84
Cow	84
wake	84
RhoGAP19D	84
nord	84
CG11768	84
dpr3	84
CG14795	84
mam	84
stan	84
Kr	84
sano	84
SPR	84
Pkc53E	84
Ppa	84
Hipk	84
CG31191	84
NetB	84
Df31	84
NK7.1	84
GC	84
Nrt	84
fz2	84
Rph	84
Pde8	84
klg	84
Trim9	84
CG43658	84
CG2082	84
Ddc	84
Oamb	84
glob1	84
Octbeta1R	84
Sodh-2	84
GluRIA	84
Ppcs	84
mspo	84
kug	84
RapGAP1	84
PKD	84
nmo	84
X11Lbeta	84
cv-c	84
CG32547	84
Ric	84
CG43778	84
CG4168	84
Gyc32E	84
TkR99D	84
rdgA	84
CG9932	84
Nlg2	84
CR43724	84
gish	84
Glo1	84
SkpA	84
CR45979	84
Ace	84
CG14715	84
CG12163	84
CG42313	84
caps	84
Pdfr	84
5-HT2B	84
Phm	84
sNPF-R	84
5-HT7	84
pix	84
ChAT	84
esn	84
rin	84
SP2353	84
sbb	84
CG9368	84
Cals	84
CG43222	84
CG32333	84
Ac78C	84
CG31475	84
CG13894	84
LpR2	84
CG13784	84
CG13248	84
CG40045	84
CG34371	84
Pep	84
Sdc	84
gogo	84
CG18265	84
tow	84
smt3	84
CG43324	84
CCAP-R	84
CG14853	84
IntS10	84
TMS1	84
Oatp74D	84
CG43729	84
CG13594	84
Psc	84
CG44837	84
CG32982	84
Chc	84
fru	84
plx	84
CASK	84
CG5071	84
CG33107	84
CG13300	84
SLO2	84
Moe	84
CG6891	84
CG42784	84
CG33169	84
CG6495	84
CG15012	84
brat	84
CG11151	84
thoc7	84
Pkc98E	84
eff	84
B52	84
Ccn	84
Kank	84
loqs	84
Nlg3	84
pgant2	84
CG8726	84
Hs3st-A	84
CG13743	84
Ing5	84
CG5916	84
CCKLR-17D3	84
CG32206	84
Sidpn	84
CG7985	84
Nep3	84
CG8909	84
Yippee	84
CG6144	84
5PtaseI	84
CG6024	84
CdsA	84
Ost48	84
AnxB11	84
kuk	84
Rpb8	84
Nhe2	84
Drat	84
CadN2	84
MYPT-75D	84
CG7991	84
CG10139	84
CG4596	84
CG42337	84
CG9344	84
RpL34a	84
CG3402	84
CG6013	84
CG9391	84
Calr	84
CR42862	84
PPP4R2r	84
Eaat2	84
CG1504	84
mon2	84
CG8397	84
Ptp99A	84
CG10465	84
lolal	84
kra	84
bab2	84
LRP1	84
REPTOR-BP	84
CG43901	84
Pis	84
CG18766	84
Aef1	84
fax	84
CG7420	84
SC35	84
CG11486	84
bel	84
CR43241	84
Eph	84
CG11883	84
CG33129	84
Pp2A-29B	84
CG13409	84
CG31637	84
CG5937	84
CG13551	84
Cnx99A	84
CG9231	84
Past1	84
Cyt-b5	84
ubl	84
AstC-R1	84
CG7220	84
CG42260	84
sfl	84
CG42389	84
Drl-2	84
rho-5	84
Socs44A	84
alpha-Man-Ia	84
arm	84
crol	84
CG12004	84
CG5282	84
CG1275	84
Neto	84
Uba2	84
CngB	84
CG8331	84
CG14478	84
Tom7	84
CG12333	84
Cks85A	84
CG9646	84
Arp6	84
Rac1	84
Tango14	84
Hsp27	84
side	84
Cirl	84
Rga	84
elm	84
Galphas	84
Fs(2)Ket	84
Jafrac1	84
CG1218	84
Ubr1	84
Eaf	84
Ntf-2	84
Hsp23	84
CG8613	84
Rbcn-3B	84
Gdi	84
Ranbp16	84
CG9953	84
smal	84
ergic53	84
Nak	84
dtn	84
Dscam1	84
lilli	84
NAT1	84
Mesh1	84
alt	84
CG41378	84
gw	84
dpr21	84
Pof	84
CG34398	85
CG11370	85
Cat	85
CG11413	85
Mmp1	85
CG9512	85
CG11852	85
CG8630	85
cib	85
Cht5	85
Act42A	85
pio	85
CG15629	85
Npc2b	85
NijC	85
CG42749	85
CG32170	85
schlank	85
CG13067	85
CG9812	85
CG8306	85
CG8785	85
EbpIII	85
CG3713	85
babos	85
CG11147	85
CG44325	85
CG3609	85
CG4928	85
CG13082	85
CG18507	85
CG2816	85
CG6426	85
Cpr97Eb	85
CG9990	85
CG40160	85
knrl	85
CG17834	85
CG7497	85
CG5397	85
qsm	85
form3	85
CR43051	85
sano	85
emp	85
CG17121	85
CG14572	85
Gasp	85
rtv	85
Jupiter	85
CG10939	85
baz	85
CG8740	85
ptc	85
qless	85
CG34120	85
CG1213	85
CG34248	85
CG6472	85
Mipp1	85
CG8303	85
CG30154	85
CG4115	85
how	85
CG10208	85
CG15210	85
aru	85
CG17549	85
CG5854	85
bond	85
CG6891	85
wat	85
QC	85
RhoL	85
CG9372	85
MFS14	85
Lac	85
CG13068	85
drd	85
CG8180	85
hdly	85
CG15506	85
GstT4	85
CG9312	85
Gp150	85
obst-E	85
Tis11	85
Sem1	85
CG42237	85
mirr	85
CG14984	85
ics	85
CG1299	85
CG13606	85
CG34417	85
Vha68-2	85
PGRP-LC	85
CG1648	85
mol	85
CG13124	85
CG13117	85
Spn77Ba	85
CG14196	85
CG17265	85
foxo	85
CG4562	85
CG1146	85
cer	85
wmd	85
crim	85
CG7272	85
CG1208	85
sog	85
Pura	85
eEF5	85
RhoGAP18B	85
CG31357	85
CG3077	85
CG3165	85
CR33963	85
CG31102	85
Prosbeta4	85
Thor	85
ex	85
dpy	85
Reg-5	85
CG9628	85
NijA	85
Clc	85
CG10562	85
shg	85
CG5515	85
CG33978	85
pix	85
CG5390	85
Sox14	85
CG5910	85
Cyp305a1	85
Corin	85
CG2224	85
CG32816	85
CG1572	85
Dak1	85
CG10178	85
CG31997	85
tsr	85
noc	85
CG3793	85
CG11658	85
prtp	85
Nep2	85
mfas	85
Prosbeta1	85
SelR	85
CG8312	85
CG14207	85
Dip-B	85
Ptp10D	85
bru2	85
crb	85
pck	85
CREG	85
h	85
CG16721	85
Socs44A	85
Usp14	85
Pomp	85
CG18622	85
pen-2	85
Dat	85
Syb	85
Myd88	85
CG3164	85
Dph5	85
Rad23	85
Sesn	85
CG3847	85
